Map,300000,0.6,0.6,92.97,22.88
Map,300000,0.6,0.7,92.88,23.35
Map,300000,0.6,0.8,93.21,23.80
Map,300000,0.6,0.9,94.06,24.25
Map,300000,0.6,1,97.73,24.72
Map,300000,0.7,0,90.70,21.99
Map,300000,0.7,0.1,93.03,22.02
Map,300000,0.7,0.2,93.55,22.04
Map,300000,0.7,0.3,112.80,22.43
Map,300000,0.7,0.4,100.56,22.88
Map,300000,0.7,0.5,101.96,23.35
Map,300000,0.7,0.6,104.49,23.79
Map,300000,0.7,0.7,98.10,24.26
Map,300000,0.7,0.8,105.21,24.70
Map,300000,0.7,0.9,103.26,25.17
Map,300000,0.7,1,102.79,25.64
Map,300000,0.8,0,100.01,22.06
Map,300000,0.8,0.1,101.62,22.42
Map,300000,0.8,0.2,100.72,22.87
Map,300000,0.8,0.3,105.11,23.35
Map,300000,0.8,0.4,103.07,23.80
Map,300000,0.8,0.5,104.97,24.26
Map,300000,0.8,0.6,103.71,24.71
Map,300000,0.8,0.7,106.69,25.17
Map,300000,0.8,0.8,106.82,25.64
Map,300000,0.8,0.9,108.38,26.08
Map,300000,0.8,1,109.97,26.54
Map,300000,0.9,0,102.22,22.88
Map,300000,0.9,0.1,105.90,23.33
Map,300000,0.9,0.2,121.63,23.81
Map,300000,0.9,0.3,107.86,24.25
Map,300000,0.9,0.4,108.20,24.72
Map,300000,0.9,0.5,109.35,25.17
Map,300000,0.9,0.6,111.42,25.63
Map,300000,0.9,0.7,108.71,26.09
Map,300000,0.9,0.8,110.28,26.54
Map,300000,0.9,0.9,106.50,27.01
Map,300000,0.9,1,112.69,27.46
Map,300000,1,0,108.07,23.80
Map,300000,1,0.1,109.49,24.25
Map,300000,1,0.2,108.43,24.71
Map,300000,1,0.3,110.89,25.17
Map,300000,1,0.4,112.56,25.63
Map,300000,1,0.5,113.46,26.09
Map,300000,1,0.6,112.16,26.55
Map,300000,1,0.7,114.58,27.01
Map,300000,1,0.8,111.16,27.46
Map,300000,1,0.9,113.69,27.92
Map,300000,1,1,111.59,28.38
Map,400000,0,0,89.50,25.21
Map,400000,0,0.1,88.23,25.42
Map,400000,0,0.2,88.75,25.63
Map,400000,0,0.3,91.55,25.84
Map,400000,0,0.4,92.16,26.05
Map,400000,0,0.5,97.21,26.26
Map,400000,0,0.6,92.47,26.47
Map,400000,0,0.7,95.80,26.68
Map,400000,0,0.8,94.52,26.89
Map,400000,0,0.9,93.24,27.10
Map,400000,0,1,96.71,27.31
Map,400000,0.1,0,95.16,25.44
Map,400000,0.1,0.1,91.09,25.63
Map,400000,0.1,0.2,92.92,25.84
Map,400000,0.1,0.3,94.68,26.03
Map,400000,0.1,0.4,94.81,26.23
Map,400000,0.1,0.5,96.96,26.44
Map,400000,0.1,0.6,98.13,26.64
Map,400000,0.1,0.7,104.17,26.84
Map,400000,0.1,0.8,105.00,27.04
Map,400000,0.1,0.9,100.73,27.24
Map,400000,0.1,1,103.30,27.45
Map,400000,0.2,0,94.22,25.67
Map,400000,0.2,0.1,98.61,25.86
Map,400000,0.2,0.2,105.44,26.07
Map,400000,0.2,0.3,100.26,26.25
Map,400000,0.2,0.4,98.97,26.46
Map,400000,0.2,0.5,108.18,26.65
Map,400000,0.2,0.6,100.93,26.84
Map,400000,0.2,0.7,102.62,27.05
Map,400000,0.2,0.8,108.84,27.23
Map,400000,0.2,0.9,103.46,27.43
Map,400000,0.2,1,104.68,27.62
Map,400000,0.3,0,97.57,25.93
Map,400000,0.3,0.1,98.95,26.13
Map,400000,0.3,0.2,101.42,26.32
Map,400000,0.3,0.3,108.47,26.51
Map,400000,0.3,0.4,106.22,26.70
Map,400000,0.3,0.5,113.53,26.89
Map,400000,0.3,0.6,106.57,27.06
Map,400000,0.3,0.7,107.47,27.25
Map,400000,0.3,0.8,122.39,27.45
Map,400000,0.3,0.9,109.27,27.64
Map,400000,0.3,1,121.80,27.84
Map,400000,0.4,0,105.75,26.21
Map,400000,0.4,0.1,107.18,26.40
Map,400000,0.4,0.2,106.86,26.57
Map,400000,0.4,0.3,111.64,26.75
Map,400000,0.4,0.4,126.31,26.95
Map,400000,0.4,0.5,114.95,27.15
Map,400000,0.4,0.6,113.10,27.34
Map,400000,0.4,0.7,125.07,27.50
Map,400000,0.4,0.8,121.72,27.70
Map,400000,0.4,0.9,114.28,28.07
Map,400000,0.4,1,124.06,28.68
Map,400000,0.5,0,112.20,26.51
Map,400000,0.5,0.1,117.18,26.70
Map,400000,0.5,0.2,116.49,26.88
Map,400000,0.5,0.3,116.84,27.06
Map,400000,0.5,0.4,129.82,27.25
Map,400000,0.5,0.5,121.54,27.42
Map,400000,0.5,0.6,126.33,27.59
Map,400000,0.5,0.7,121.09,28.08
Map,400000,0.5,0.8,120.76,28.67
Map,400000,0.5,0.9,120.36,29.30
Map,400000,0.5,1,120.77,29.90
Map,400000,0.6,0,116.97,26.83
Map,400000,0.6,0.1,117.82,27.01
Map,400000,0.6,0.2,118.71,27.20
Map,400000,0.6,0.3,122.20,27.38
Map,400000,0.6,0.4,121.90,27.57
Map,400000,0.6,0.5,127.57,28.06
Map,400000,0.6,0.6,138.45,28.68
Map,400000,0.6,0.7,133.81,29.29
Map,400000,0.6,0.8,137.11,29.90
Map,400000,0.6,0.9,185.74,30.52
Map,400000,0.6,1,172.25,31.11
Map,400000,0.7,0,229.07,27.18
Map,400000,0.7,0.1,194.79,27.37
Map,400000,0.7,0.2,141.15,27.54
Map,400000,0.7,0.3,130.19,28.09
Map,400000,0.7,0.4,131.94,28.68
Map,400000,0.7,0.5,134.15,29.29
Map,400000,0.7,0.6,132.71,29.91
Map,400000,0.7,0.7,144.96,30.51
Map,400000,0.7,0.8,130.96,31.10
Map,400000,0.7,0.9,132.07,31.74
Map,400000,0.7,1,176.14,32.35
Map,400000,0.8,0,134.92,27.54
Map,400000,0.8,0.1,170.07,28.07
Map,400000,0.8,0.2,139.09,28.67
Map,400000,0.8,0.3,153.69,29.29
Map,400000,0.8,0.4,202.76,29.90
Map,400000,0.8,0.5,150.64,30.52
Map,400000,0.8,0.6,183.70,31.14
Map,400000,0.8,0.7,149.12,31.74
Map,400000,0.8,0.8,141.74,32.34
Map,400000,0.8,0.9,142.04,32.96
Map,400000,0.8,1,170.83,33.57
Map,400000,0.9,0,200.46,28.68
Map,400000,0.9,0.1,146.28,29.30
Map,400000,0.9,0.2,140.37,29.90
Map,400000,0.9,0.3,138.55,30.51
Map,400000,0.9,0.4,139.59,31.12
Map,400000,0.9,0.5,149.54,31.74
Map,400000,0.9,0.6,142.19,32.35
Map,400000,0.9,0.7,141.78,32.95
Map,400000,0.9,0.8,142.36,33.56
Map,400000,0.9,0.9,160.77,34.18
Map,400000,0.9,1,146.20,34.78
Map,400000,1,0,142.36,29.90
Map,400000,1,0.1,142.39,30.51
Map,400000,1,0.2,147.85,31.12
Map,400000,1,0.3,160.50,31.73
Map,400000,1,0.4,153.67,32.35
Map,400000,1,0.5,146.44,32.96
Map,400000,1,0.6,189.47,33.56
Map,400000,1,0.7,192.36,34.17
Map,400000,1,0.8,157.99,34.78
Map,400000,1,0.9,154.44,35.40
Map,400000,1,1,155.35,36.01
Map,500000,0,0,103.60,28.26
Map,500000,0,0.1,104.86,28.62
Map,500000,0,0.2,108.25,28.98
Map,500000,0,0.3,110.77,29.35
Map,500000,0,0.4,112.39,29.71
Map,500000,0,0.5,119.10,30.08
Map,500000,0,0.6,118.65,30.44
Map,500000,0,0.7,121.84,30.80
Map,500000,0,0.8,120.22,31.17
Map,500000,0,0.9,123.17,31.52
Map,500000,0,1,126.27,31.89
Map,500000,0.1,0,116.47,28.80
Map,500000,0.1,0.1,113.78,29.14
Map,500000,0.1,0.2,119.69,29.51
Map,500000,0.1,0.3,118.87,29.85
Map,500000,0.1,0.4,138.53,30.21
Map,500000,0.1,0.5,124.02,30.55
Map,500000,0.1,0.6,126.08,30.91
Map,500000,0.1,0.7,129.06,31.28
Map,500000,0.1,0.8,129.19,31.62
Map,500000,0.1,0.9,128.88,31.98
Map,500000,0.1,1,132.44,32.33
Map,500000,0.2,0,119.15,29.33
Map,500000,0.2,0.1,124.26,29.68
Map,500000,0.2,0.2,121.77,30.03
Map,500000,0.2,0.3,124.54,30.38
Map,500000,0.2,0.4,134.49,30.73
Map,500000,0.2,0.5,151.91,31.07
Map,500000,0.2,0.6,132.32,31.41
Map,500000,0.2,0.7,133.20,31.77
Map,500000,0.2,0.8,137.01,32.12
Map,500000,0.2,0.9,137.76,32.47
Map,500000,0.2,1,141.75,32.81
Map,500000,0.3,0,128.02,29.89
Map,500000,0.3,0.1,129.95,30.24
Map,500000,0.3,0.2,134.50,30.58
Map,500000,0.3,0.3,149.37,30.92
Map,500000,0.3,0.4,147.38,31.26
Map,500000,0.3,0.5,150.55,31.61
Map,500000,0.3,0.6,146.28,31.95
Map,500000,0.3,0.7,166.86,32.31
Map,500000,0.3,0.8,143.75,32.62
Map,500000,0.3,0.9,154.30,32.98
Map,500000,0.3,1,148.92,33.33
Map,500000,0.4,0,148.16,30.49
Map,500000,0.4,0.1,138.99,30.82
Map,500000,0.4,0.2,140.83,31.16
Map,500000,0.4,0.3,139.85,31.52
Map,500000,0.4,0.4,146.29,31.82
Map,500000,0.4,0.5,154.75,32.17
Map,500000,0.4,0.6,148.39,32.51
Map,500000,0.4,0.7,150.56,32.86
Map,500000,0.4,0.8,152.86,33.19
Map,500000,0.4,0.9,153.59,33.71
Map,500000,0.4,1,154.94,34.48
Map,500000,0.5,0,148.15,31.08
Map,500000,0.5,0.1,148.47,31.42
Map,500000,0.5,0.2,150.30,31.76
Map,500000,0.5,0.3,158.46,32.09
Map,500000,0.5,0.4,154.02,32.42
Map,500000,0.5,0.5,157.56,32.77
Map,500000,0.5,0.6,155.95,33.11
Map,500000,0.5,0.7,158.49,33.71
Map,500000,0.5,0.8,161.35,34.48
Map,500000,0.5,0.9,160.21,35.25
Map,500000,0.5,1,162.16,36.01
Map,500000,0.6,0,154.70,31.71
Map,500000,0.6,0.1,153.38,32.07
Map,500000,0.6,0.2,157.85,32.40
Map,500000,0.6,0.3,158.51,32.71
Map,500000,0.6,0.4,162.73,33.07
Map,500000,0.6,0.5,163.72,33.73
Map,500000,0.6,0.6,163.77,34.48
Map,500000,0.6,0.7,168.04,35.26
Map,500000,0.6,0.8,167.04,36.01
Map,500000,0.6,0.9,168.19,21.03
Map,500000,0.6,1,170.65,21.81
Map,500000,0.7,0,166.08,32.36
Map,500000,0.7,0.1,165.26,32.71
Map,500000,0.7,0.2,162.89,33.02
Map,500000,0.7,0.3,167.63,33.72
Map,500000,0.7,0.4,168.37,34.48
Map,500000,0.7,0.5,168.26,35.24
Map,500000,0.7,0.6,172.22,36.02
Map,500000,0.7,0.7,174.91,21.04
Map,500000,0.7,0.8,174.21,21.80
Map,500000,0.7,0.9,177.21,22.57
Map,500000,0.7,1,177.77,23.30
Map,500000,0.8,0,169.72,33.04
Map,500000,0.8,0.1,171.11,33.72
Map,500000,0.8,0.2,172.68,34.50
Map,500000,0.8,0.3,175.43,35.25
Map,500000,0.8,0.4,178.96,36.03
Map,500000,0.8,0.5,176.23,21.04
Map,500000,0.8,0.6,182.22,21.81
Map,500000,0.8,0.7,180.37,22.56
Map,500000,0.8,0.8,182.91,23.33
Map,500000,0.8,0.9,180.92,24.10
Map,500000,0.8,1,184.60,24.86
Map,500000,0.9,0,175.72,34.47
Map,500000,0.9,0.1,178.24,35.24
Map,500000,0.9,0.2,177.70,36.01
Map,500000,0.9,0.3,182.41,21.03
Map,500000,0.9,0.4,185.56,21.79
Map,500000,0.9,0.5,190.67,22.58
Map,500000,0.9,0.6,180.69,23.33
Map,500000,0.9,0.7,189.54,24.09
Map,500000,0.9,0.8,197.74,24.86
Map,500000,0.9,0.9,185.34,25.61
Map,500000,0.9,1,188.85,26.39
Map,500000,1,0,184.96,36.01
Map,500000,1,0.1,184.48,21.03
Map,500000,1,0.2,190.26,21.80
Map,500000,1,0.3,189.86,22.56
Map,500000,1,0.4,191.30,23.33
Map,500000,1,0.5,191.28,24.09
Map,500000,1,0.6,191.53,24.86
Map,500000,1,0.7,193.22,25.61
Map,500000,1,0.8,191.08,26.38
Map,500000,1,0.9,232.50,27.14
Map,500000,1,1,193.42,27.90
Map,600000,0,0,171.97,51.31
Map,600000,0,0.1,154.88,51.43
Map,600000,0,0.2,155.76,51.54
Map,600000,0,0.3,157.87,51.66
Map,600000,0,0.4,176.07,51.77
Map,600000,0,0.5,176.38,51.89
Map,600000,0,0.6,166.57,52.01
Map,600000,0,0.7,169.78,52.12
Map,600000,0,0.8,174.19,52.23
Map,600000,0,0.9,179.35,52.35
Map,600000,0,1,204.96,52.47
Map,600000,0.1,0,159.39,51.16
Map,600000,0.1,0.1,160.82,51.25
Map,600000,0.1,0.2,164.04,51.35
Map,600000,0.1,0.3,165.89,51.45
Map,600000,0.1,0.4,201.68,51.55
Map,600000,0.1,0.5,173.79,51.65
Map,600000,0.1,0.6,176.50,51.74
Map,600000,0.1,0.7,178.30,51.84
Map,600000,0.1,0.8,180.89,51.93
Map,600000,0.1,0.9,182.81,52.03
Map,600000,0.1,1,189.40,52.12
Map,600000,0.2,0,170.51,51.03
Map,600000,0.2,0.1,172.25,51.11
Map,600000,0.2,0.2,177.85,51.20
Map,600000,0.2,0.3,177.83,51.28
Map,600000,0.2,0.4,181.96,51.38
Map,600000,0.2,0.5,187.29,51.44
Map,600000,0.2,0.6,187.88,51.53
Map,600000,0.2,0.7,194.12,51.62
Map,600000,0.2,0.8,191.75,51.70
Map,600000,0.2,0.9,192.73,51.77
Map,600000,0.2,1,196.40,51.89
Map,600000,0.3,0,181.12,50.92
Map,600000,0.3,0.1,182.83,51.00
Map,600000,0.3,0.2,187.95,51.09
Map,600000,0.3,0.3,200.00,51.16
Map,600000,0.3,0.4,190.97,51.22
Map,600000,0.3,0.5,198.20,51.31
Map,600000,0.3,0.6,208.26,51.38
Map,600000,0.3,0.7,212.22,51.46
Map,600000,0.3,0.8,211.37,51.53
Map,600000,0.3,0.9,204.32,51.61
Map,600000,0.3,1,208.93,51.67
Map,600000,0.4,0,197.95,50.89
Map,600000,0.4,0.1,197.58,50.94
Map,600000,0.4,0.2,264.25,51.02
Map,600000,0.4,0.3,204.30,51.08
Map,600000,0.4,0.4,206.90,51.13
Map,600000,0.4,0.5,207.41,51.22
Map,600000,0.4,0.6,210.83,51.28
Map,600000,0.4,0.7,216.27,51.34
Map,600000,0.4,0.8,212.77,51.42
